ID,VIGENCIA,MES,NUCLEO NUMERO,PERSONAS_NUCLEO,EDAD,ETAPA_VIDA,GENERO,LGTBI,GESTANTE,CABEZA_DE_FAMILIA,DISCAPACIDAD,ADULTO_MAYOR,AFRODESCENDIENTE,MESTIZO,INDIGENA,RROM,AMENAZA,DESPLAZAMIENTO,RECLUTAMIENTO_FORZADO,SECUESTRO,HOMICIDIO,TORTURA,DELITOS_CONTRA_LIBERTAD_E_INTEGRIDAD_SEXUAL,MINAS_ANTIPERSONAL,ACTO_TERRORISTA,DESPOJO_Y_ABANDONO_DE_BIENES,VINCULACION_DE_NNA_GRUPOS_ARMADOS,MIGRANTES_VENEZOLANOS,ORIENTACION,ATENCION_PSICOLOGICA,APOYO,ARTICULACION_INTERINSTITUCIONAL,DECLARACION,MES_ORDEN,CURSO_VIDA,CURSO_VIDA_ORDEN,CANTIDAD,FECHA,DPTO_CCDGO,DPTO_CNMBR,MUNICIPIO_PROCEDENCIA,MPIO_CCDGO,ID_GENERADO
1574,2018,DICIEMBRE,No,0,13,ADOLESCENCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,12,10-14,2,1,2018-12-01,68,SANTANDER,BARRANCABERMEJA,81,68081
1575,2018,DICIEMBRE,No,0,11,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,12,10-14,2,1,2018-12-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
1576,2018,DICIEMBRE,Si,1,32,ADULTEZ,MASCULINO,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,12,30-34,6,1,2018-12-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
1577,2018,DICIEMBRE,Si,1,47,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,12,45-49,9,1,2018-12-01,68,SANTANDER,SAN VICENTE DE CHUCURI,689,68689
1578,2018,DICIEMBRE,Si,1,62,PERSONA MAYOR,FEMENINO,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,DEFENSORIA DEL PUEBLO,12,60-64,12,1,2018-12-01,68,SANTANDER,SAN VICENTE DE CHUCURI,689,68689
1579,2018,ENERO,Si,4,43,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,No,No,PERSONERIA,1,40-44,8,1,2018-01-01,54,NORTE DE SANTANDER,SAN CALIXTO,670,54670
1580,2018,ENERO,No,0,22,JOVENES,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,20-24,4,1,2018-01-01,54,NORTE DE SANTANDER,SAN CALIXTO,670,54670
1581,2018,ENERO,No,0,20,JOVENES,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,20-24,4,1,2018-01-01,54,NORTE DE SANTANDER,SAN CALIXTO,670,54670
1582,2018,ENERO,No,0,3,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,0-4,0,1,2018-01-01,54,NORTE DE SANTANDER,SAN CALIXTO,670,54670
1583,2018,ENERO,Si,4,37,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,No,No,PERSONERIA,1,35-39,7,1,2018-01-01,81,ARAUCA,SARAVENA,736,81736
1584,2018,ENERO,No,0,36,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,35-39,7,1,2018-01-01,81,ARAUCA,SARAVENA,736,81736
1585,2018,ENERO,No,0,19,JOVENES,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,15-19,3,1,2018-01-01,81,ARAUCA,SARAVENA,736,81736
1586,2018,ENERO,No,0,9,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,5-9,1,1,2018-01-01,81,ARAUCA,SARAVENA,736,81736
1587,2018,ENERO,Si,1,47,ADULTEZ,MASCULINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,No,No,PERSONERIA,1,45-49,9,1,2018-01-01,5,ANTIOQUIA,BELLO,88,5088
1588,2018,ENERO,Si,2,48,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,No,No,PERSONERIA,1,45-49,9,1,2018-01-01,5,ANTIOQUIA,MEDELLIN,1,5001
1589,2018,ENERO,No,0,50,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,50-54,10,1,2018-01-01,5,ANTIOQUIA,MEDELLIN,1,5001
1590,2018,ENERO,Si,3,39,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,No,No,PERSONERIA,1,35-39,7,1,2018-01-01,25,CUNDINAMARCA,GIRARDOT,307,25307
1591,2018,ENERO,No,0,10,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,10-14,2,1,2018-01-01,25,CUNDINAMARCA,GIRARDOT,307,25307
1592,2018,ENERO,No,0,16,ADOLESCENCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,15-19,3,1,2018-01-01,25,CUNDINAMARCA,GIRARDOT,307,25307
1593,2018,ENERO,Si,3,50,ADULTEZ,MASCULINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,50-54,10,1,2018-01-01,50,META,URIBE,370,50370
1594,2018,ENERO,No,0,16,ADOLESCENCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,15-19,3,1,2018-01-01,50,META,URIBE,370,50370
1595,2018,ENERO,No,0,10,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,10-14,2,1,2018-01-01,50,META,URIBE,370,50370
1596,2018,ENERO,Si,3,39,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,35-39,7,1,2018-01-01,81,ARAUCA,ARAUQUITA,65,81065
1597,2018,ENERO,No,0,10,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,10-14,2,1,2018-01-01,81,ARAUCA,ARAUQUITA,65,81065
1598,2018,ENERO,No,0,70,PERSONA MAYOR,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,70-74,14,1,2018-01-01,81,ARAUCA,ARAUQUITA,65,81065
1599,2018,ENERO,Si,4,43,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,40-44,8,1,2018-01-01,20,CESAR,SAN MARTIN,770,20770
1600,2018,ENERO,No,0,15,ADOLESCENCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,15-19,3,1,2018-01-01,20,CESAR,SAN MARTIN,770,20770
1601,2018,ENERO,No,0,8,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,5-9,1,1,2018-01-01,20,CESAR,SAN MARTIN,770,20770
1602,2018,ENERO,No,0,3,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,0-4,0,1,2018-01-01,20,CESAR,SAN MARTIN,770,20770
1603,2018,ENERO,Si,1,34,ADULTEZ,MASCULINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,30-34,6,1,2018-01-01,13,BOLIVAR,SANTA ROSA,683,13683
1604,2018,ENERO,Si,2,32,ADULTEZ,MASCULINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,30-34,6,1,2018-01-01,68,SANTANDER,BARRANCABERMEJA,81,68081
1605,2018,ENERO,No,0,17,ADOLESCENCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,15-19,3,1,2018-01-01,68,SANTANDER,BARRANCABERMEJA,81,68081
1606,2018,ENERO,Si,1,64,PERSONA MAYOR,MASCULINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,60-64,12,1,2018-01-01,68,SANTANDER,SABANA DE TORRES,655,68655
1607,2018,ENERO,Si,10,39,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,35-39,7,1,2018-01-01,54,NORTE DE SANTANDER,SANTIAGO,680,54680
1608,2018,ENERO,No,0,48,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,45-49,9,1,2018-01-01,54,NORTE DE SANTANDER,SANTIAGO,680,54680
1609,2018,ENERO,No,0,16,ADOLESCENCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,15-19,3,1,2018-01-01,54,NORTE DE SANTANDER,SANTIAGO,680,54680
1610,2018,ENERO,No,0,14,ADOLESCENCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,10-14,2,1,2018-01-01,54,NORTE DE SANTANDER,SANTIAGO,680,54680
1611,2018,ENERO,No,0,13,ADOLESCENCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,10-14,2,1,2018-01-01,54,NORTE DE SANTANDER,SANTIAGO,680,54680
1612,2018,ENERO,No,0,10,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,10-14,2,1,2018-01-01,54,NORTE DE SANTANDER,SANTIAGO,680,54680
1613,2018,ENERO,No,0,9,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,5-9,1,1,2018-01-01,54,NORTE DE SANTANDER,SANTIAGO,680,54680
1614,2018,ENERO,No,0,7,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,5-9,1,1,2018-01-01,54,NORTE DE SANTANDER,SANTIAGO,680,54680
1615,2018,ENERO,No,0,6,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,5-9,1,1,2018-01-01,54,NORTE DE SANTANDER,SANTIAGO,680,54680
1616,2018,ENERO,No,0,2,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,0-4,0,1,2018-01-01,54,NORTE DE SANTANDER,SANTIAGO,680,54680
1617,2018,ENERO,Si,4,29,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,25-29,5,1,2018-01-01,81,ARAUCA,SARAVENA,736,81736
1618,2018,ENERO,No,0,11,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,10-14,2,1,2018-01-01,81,ARAUCA,SARAVENA,736,81736
1619,2018,ENERO,No,0,10,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,10-14,2,1,2018-01-01,81,ARAUCA,SARAVENA,736,81736
1620,2018,ENERO,No,0,7,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,5-9,1,1,2018-01-01,81,ARAUCA,SARAVENA,736,81736
1621,2018,ENERO,Si,3,59,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,55-59,11,1,2018-01-01,81,ARAUCA,SARAVENA,736,81736
1622,2018,ENERO,No,0,57,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,55-59,11,1,2018-01-01,81,ARAUCA,SARAVENA,736,81736
1623,2018,ENERO,No,0,30,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,30-34,6,1,2018-01-01,81,ARAUCA,SARAVENA,736,81736
1624,2018,ENERO,Si,2,30,ADULTEZ,MASCULINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,30-34,6,1,2018-01-01,18,CAQUETA,EL PAUJIL,256,18256
1625,2018,ENERO,No,0,19,JOVENES,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,15-19,3,1,2018-01-01,18,CAQUETA,EL PAUJIL,256,18256
1626,2018,ENERO,Si,2,22,JOVENES,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,20-24,4,1,2018-01-01,76,VALLE DEL CAUCA,ANDALUCIA,36,76036
1627,2018,ENERO,No,0,47,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,45-49,9,1,2018-01-01,76,VALLE DEL CAUCA,ANDALUCIA,36,76036
1628,2018,ENERO,Si,3,20,JOVENES,MASCULINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,20-24,4,1,2018-01-01,54,NORTE DE SANTANDER,ABREGO,3,54003
1629,2018,ENERO,No,0,17,ADOLESCENCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,15-19,3,1,2018-01-01,54,NORTE DE SANTANDER,ABREGO,3,54003
1630,2018,ENERO,No,0,11,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,10-14,2,1,2018-01-01,54,NORTE DE SANTANDER,ABREGO,3,54003
1631,2018,ENERO,Si,3,28,JOVENES,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,No,No,PERSONERIA,1,25-29,5,1,2018-01-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
1632,2018,ENERO,No,0,11,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,10-14,2,1,2018-01-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
1633,2018,ENERO,No,0,9,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,5-9,1,1,2018-01-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
1634,2018,ENERO,Si,5,54,ADULTEZ,MASCULINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,No,No,PERSONERIA,1,50-54,10,1,2018-01-01,15,BOYACA,DUITAMA,238,15238
1635,2018,ENERO,No,0,38,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,35-39,7,1,2018-01-01,15,BOYACA,DUITAMA,238,15238
1636,2018,ENERO,No,0,17,ADOLESCENCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,15-19,3,1,2018-01-01,15,BOYACA,DUITAMA,238,15238
1637,2018,ENERO,No,0,13,ADOLESCENCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,10-14,2,1,2018-01-01,15,BOYACA,DUITAMA,238,15238
1638,2018,ENERO,No,0,2,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,0-4,0,1,2018-01-01,15,BOYACA,DUITAMA,238,15238
1639,2018,ENERO,Si,1,20,JOVENES,MASCULINO,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,20-24,4,1,2018-01-01,68,SANTANDER,CONCEPCION,207,68207
1640,2018,ENERO,Si,1,22,JOVENES,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,No,No,PERSONERIA,1,20-24,4,1,2018-01-01,54,NORTE DE SANTANDER,HACARI,344,54344
1641,2018,ENERO,Si,5,25,JOVENES,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,No,No,PERSONERIA,1,25-29,5,1,2018-01-01,54,NORTE DE SANTANDER,HACARI,344,54344
1642,2018,ENERO,No,0,27,JOVENES,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,25-29,5,1,2018-01-01,54,NORTE DE SANTANDER,HACARI,344,54344
1643,2018,ENERO,No,0,4,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,0-4,0,1,2018-01-01,54,NORTE DE SANTANDER,HACARI,344,54344
1644,2018,ENERO,No,0,3,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,0-4,0,1,2018-01-01,54,NORTE DE SANTANDER,HACARI,344,54344
1645,2018,ENERO,No,0,1,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,1,0-4,0,1,2018-01-01,54,NORTE DE SANTANDER,HACARI,344,54344
1646,2018,FEBRERO,Si,3,39,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,No,No,PERSONERIA,2,35-39,7,1,2018-02-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
1647,2018,FEBRERO,No,0,17,ADOLESCENCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,2,15-19,3,1,2018-02-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
1648,2018,FEBRERO,No,0,7,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,2,5-9,1,1,2018-02-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
1649,2018,FEBRERO,Si,6,55,ADULTEZ,MASCULINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,No,No,PERSONERIA,2,55-59,11,1,2018-02-01,81,ARAUCA,SARAVENA,736,81736
1650,2018,FEBRERO,No,0,35,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,2,35-39,7,1,2018-02-01,81,ARAUCA,SARAVENA,736,81736
1651,2018,FEBRERO,No,0,17,ADOLESCENCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,2,15-19,3,1,2018-02-01,81,ARAUCA,SARAVENA,736,81736
1652,2018,FEBRERO,No,0,15,ADOLESCENCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,2,15-19,3,1,2018-02-01,81,ARAUCA,SARAVENA,736,81736
1653,2018,FEBRERO,No,0,11,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,2,10-14,2,1,2018-02-01,81,ARAUCA,SARAVENA,736,81736
1654,2018,FEBRERO,No,0,9,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,2,5-9,1,1,2018-02-01,81,ARAUCA,SARAVENA,736,81736
1655,2018,FEBRERO,Si,4,28,JOVENES,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,No,No,PERSONERIA,2,25-29,5,1,2018-02-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
1656,2018,FEBRERO,No,0,29,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,2,25-29,5,1,2018-02-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
1657,2018,FEBRERO,No,0,7,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,2,5-9,1,1,2018-02-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
1658,2018,FEBRERO,No,0,2,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,2,0-4,0,1,2018-02-01,54,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,1,54001
1659,2018,MARZO,Si,3,25,JOVENES,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,No,No,PERSONERIA,3,25-29,5,1,2018-03-01,81,ARAUCA,SARAVENA,736,81736
1660,2018,MARZO,No,0,9,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,3,5-9,1,1,2018-03-01,81,ARAUCA,SARAVENA,736,81736
1661,2018,MARZO,No,0,2,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,3,0-4,0,1,2018-03-01,81,ARAUCA,SARAVENA,736,81736
1662,2018,MARZO,Si,7,41,ADULTEZ,FEMENINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,No,No,PERSONERIA,3,40-44,8,1,2018-03-01,81,ARAUCA,ARAUQUITA,65,81065
1663,2018,MARZO,No,0,57,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,3,55-59,11,1,2018-03-01,81,ARAUCA,ARAUQUITA,65,81065
1664,2018,MARZO,No,0,14,ADOLESCENCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,3,10-14,2,1,2018-03-01,81,ARAUCA,ARAUQUITA,65,81065
1665,2018,MARZO,No,0,12,ADOLESCENCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,3,10-14,2,1,2018-03-01,81,ARAUCA,ARAUQUITA,65,81065
1666,2018,MARZO,No,0,5,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,3,5-9,1,1,2018-03-01,81,ARAUCA,ARAUQUITA,65,81065
1667,2018,MARZO,No,0,3,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,3,0-4,0,1,2018-03-01,81,ARAUCA,ARAUQUITA,65,81065
1668,2018,MARZO,No,0,6,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,3,5-9,1,1,2018-03-01,81,ARAUCA,ARAUQUITA,65,81065
1669,2018,MARZO,Si,1,33,ADULTEZ,MASCULINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,No,No,PERSONERIA,3,30-34,6,1,2018-03-01,54,NORTE DE SANTANDER,HACARI,344,54344
1670,2018,MARZO,Si,2,60,PERSONA MAYOR,MASCULINO,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,No,No,PERSONERIA,3,60-64,12,1,2018-03-01,81,ARAUCA,SARAVENA,736,81736
1671,2018,MARZO,No,0,47,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PERSONERIA,3,45-49,9,1,2018-03-01,81,ARAUCA,SARAVENA,736,81736
