Regional,Nivel,Programa,Genero,Cantidad,Año,Periodo
Bogotá,PREGRADO,INGENIERIA EN TELECOMUNICACIONES (BOGOTA),M,28,2018,2
Bogotá,PREGRADO,INGENIERIA EN TELECOMUNICACIONES (BOGOTA),M,41,2018,2
Bogotá,PREGRADO,INGENIERIA EN TELECOMUNICACIONES (BOGOTA),M,3,2018,2
Bogotá,PREGRADO,INGENIERIA EN TELECOMUNICACIONES (BOGOTA),M,6,2018,2
Bogotá,PREGRADO,INGENIERIA EN TELECOMUNICACIONES (BOGOTA),M,1,2018,2
Bogotá,PREGRADO,INGENIERIA EN TELECOMUNICACIONES (BOGOTA),M,1,2018,2
Bogotá,PREGRADO,INGENIERIA INDUSTRIAL (BOGOTA),F,7,2018,2
Bogotá,PREGRADO,INGENIERIA INDUSTRIAL (BOGOTA),F,24,2018,2
Bogotá,PREGRADO,INGENIERIA INDUSTRIAL (BOGOTA),F,58,2018,2
Bogotá,PREGRADO,INGENIERIA INDUSTRIAL (BOGOTA),F,52,2018,2
Bogotá,PREGRADO,INGENIERIA INDUSTRIAL (BOGOTA),F,148,2018,2
Bogotá,PREGRADO,INGENIERIA INDUSTRIAL (BOGOTA),F,10,2018,2
Bogotá,PREGRADO,INGENIERIA INDUSTRIAL (BOGOTA),F,31,2018,2
Bogotá,PREGRADO,INGENIERIA INDUSTRIAL (BOGOTA),F,1,2018,2
Bogotá,PREGRADO,INGENIERIA INDUSTRIAL (BOGOTA),M,2,2018,2
Bogotá,PREGRADO,INGENIERIA INDUSTRIAL (BOGOTA),M,9,2018,2
Bogotá,PREGRADO,INGENIERIA INDUSTRIAL (BOGOTA),M,15,2018,2
Bogotá,PREGRADO,INGENIERIA INDUSTRIAL (BOGOTA),M,52,2018,2
Bogotá,PREGRADO,INGENIERIA INDUSTRIAL (BOGOTA),M,44,2018,2
Bogotá,PREGRADO,INGENIERIA INDUSTRIAL (BOGOTA),M,154,2018,2
Bogotá,PREGRADO,INGENIERIA INDUSTRIAL (BOGOTA),M,12,2018,2
Bogotá,PREGRADO,INGENIERIA INDUSTRIAL (BOGOTA),M,46,2018,2
Bogotá,PREGRADO,INGENIERIA INDUSTRIAL (BOGOTA),M,1,2018,2
Bogotá,PREGRADO,INGENIERIA INDUSTRIAL (BOGOTA),M,6,2018,2
Bogotá,PREGRADO,INGENIERIA INDUSTRIAL (BOGOTA),M,1,2018,2
Bogotá,PREGRADO,INGENIERIA INDUSTRIAL (BOGOTA),M,1,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA INDUSTRIAL (CAMPUS NG CAJICÁ),F,1,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA INDUSTRIAL (CAMPUS NG CAJICÁ),F,14,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA INDUSTRIAL (CAMPUS NG CAJICÁ),F,9,2018,2
Bogotá,PREGRADO,MEDICINA,F,11,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA INDUSTRIAL (CAMPUS NG CAJICÁ),F,89,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA INDUSTRIAL (CAMPUS NG CAJICÁ),F,22,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA INDUSTRIAL (CAMPUS NG CAJICÁ),F,70,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA INDUSTRIAL (CAMPUS NG CAJICÁ),F,6,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA INDUSTRIAL (CAMPUS NG CAJICÁ),F,12,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA INDUSTRIAL (CAMPUS NG CAJICÁ),F,1,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA INDUSTRIAL (CAMPUS NG CAJICÁ),F,1,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA INDUSTRIAL (CAMPUS NG CAJICÁ),F,1,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA INDUSTRIAL (CAMPUS NG CAJICÁ),M,2,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA INDUSTRIAL (CAMPUS NG CAJICÁ),M,10,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA INDUSTRIAL (CAMPUS NG CAJICÁ),M,15,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA INDUSTRIAL (CAMPUS NG CAJICÁ),M,117,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA INDUSTRIAL (CAMPUS NG CAJICÁ),M,18,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA INDUSTRIAL (CAMPUS NG CAJICÁ),M,93,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA INDUSTRIAL (CAMPUS NG CAJICÁ),M,2,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA INDUSTRIAL (CAMPUS NG CAJICÁ),M,24,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA INDUSTRIAL (CAMPUS NG CAJICÁ),M,1,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA INDUSTRIAL (CAMPUS NG CAJICÁ),M,3,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA MECATRONICA (CAJICA CAMPUS NG),F,1,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA MECATRONICA (CAJICA CAMPUS NG),F,1,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA MECATRONICA (CAJICA CAMPUS NG),F,3,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA MECATRONICA (CAJICA CAMPUS NG),F,2,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA MECATRONICA (CAJICA CAMPUS NG),M,1,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA MECATRONICA (CAJICA CAMPUS NG),M,1,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA MECATRONICA (CAJICA CAMPUS NG),M,14,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA MECATRONICA (CAJICA CAMPUS NG),M,2,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA MECATRONICA (CAJICA CAMPUS NG),M,7,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA MECATRONICA (CAJICA CAMPUS NG),M,2,2018,2
Campus Nueva Granada,PREGRADO,INGENIERIA MECATRONICA (CAJICA CAMPUS NG),M,1,2018,2
Bogotá,PREGRADO,INGENIERIA MECATRÓNICA (BOGOTA),F,6,2018,2
Bogotá,PREGRADO,INGENIERIA MECATRÓNICA (BOGOTA),F,4,2018,2
Bogotá,PREGRADO,INGENIERIA MECATRÓNICA (BOGOTA),F,18,2018,2
Bogotá,PREGRADO,INGENIERIA MECATRÓNICA (BOGOTA),F,19,2018,2
Bogotá,PREGRADO,INGENIERIA MECATRÓNICA (BOGOTA),F,61,2018,2
Bogotá,PREGRADO,INGENIERIA MECATRÓNICA (BOGOTA),F,8,2018,2
Bogotá,PREGRADO,INGENIERIA MECATRÓNICA (BOGOTA),F,16,2018,2
Bogotá,PREGRADO,INGENIERIA MECATRÓNICA (BOGOTA),F,1,2018,2
Bogotá,PREGRADO,INGENIERIA MECATRÓNICA (BOGOTA),F,3,2018,2
Bogotá,PREGRADO,INGENIERIA MECATRÓNICA (BOGOTA),M,2,2018,2
Bogotá,PREGRADO,INGENIERIA MECATRÓNICA (BOGOTA),M,26,2018,2
Bogotá,PREGRADO,INGENIERIA MECATRÓNICA (BOGOTA),M,37,2018,2
Bogotá,PREGRADO,INGENIERIA MECATRÓNICA (BOGOTA),M,147,2018,2
Bogotá,PREGRADO,INGENIERIA MECATRÓNICA (BOGOTA),M,72,2018,2
Bogotá,PREGRADO,INGENIERIA MECATRÓNICA (BOGOTA),M,284,2018,2
Bogotá,PREGRADO,INGENIERIA MECATRÓNICA (BOGOTA),M,22,2018,2
Bogotá,PREGRADO,INGENIERIA MECATRÓNICA (BOGOTA),M,83,2018,2
Bogotá,PREGRADO,INGENIERIA MECATRÓNICA (BOGOTA),M,2,2018,2
Bogotá,PREGRADO,INGENIERIA MECATRÓNICA (BOGOTA),M,8,2018,2
Bogotá,PREGRADO,INGENIERIA MECATRÓNICA (BOGOTA),M,2,2018,2
Bogotá,PREGRADO,INGENIERIA MECATRÓNICA (BOGOTA),M,2,2018,2
Bogotá,PREGRADO,MEDICINA,F,1,2018,2
Bogotá,PREGRADO,MEDICINA,F,7,2018,2
Bogotá,PREGRADO,MEDICINA,F,22,2018,2
Bogotá,PREGRADO,MEDICINA,F,38,2018,2
Bogotá,PREGRADO,MEDICINA,F,81,2018,2
Bogotá,PREGRADO,MEDICINA,F,115,2018,2
Bogotá,PREGRADO,MEDICINA,F,59,2018,2
Bogotá,PREGRADO,MEDICINA,F,82,2018,2
Bogotá,PREGRADO,MEDICINA,F,20,2018,2
Bogotá,PREGRADO,MEDICINA,F,3,2018,2
Bogotá,PREGRADO,MEDICINA,F,6,2018,2
Bogotá,PREGRADO,MEDICINA,M,4,2018,2
Bogotá,PREGRADO,MEDICINA,M,4,2018,2
Bogotá,PREGRADO,MEDICINA,M,11,2018,2
Bogotá,PREGRADO,MEDICINA,M,17,2018,2
Bogotá,PREGRADO,MEDICINA,M,43,2018,2
Bogotá,PREGRADO,MEDICINA,M,65,2018,2
Bogotá,PREGRADO,MEDICINA,M,32,2018,2
Bogotá,PREGRADO,MEDICINA,M,49,2018,2
Bogotá,PREGRADO,MEDICINA,M,8,2018,2
Bogotá,PREGRADO,MEDICINA,M,16,2018,2
Bogotá,PREGRADO,MEDICINA,M,2,2018,2
Bogotá,PREGRADO,MEDICINA,M,3,2018,2
Bogotá,PREGRADO,MEDICINA,M,1,2018,2
Bogotá,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (BOGOTA),F,4,2018,2
Bogotá,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (BOGOTA),F,7,2018,2
Bogotá,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (BOGOTA),F,22,2018,2
Bogotá,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (BOGOTA),F,55,2018,2
Bogotá,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (BOGOTA),F,52,2018,2
Bogotá,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (BOGOTA),F,107,2018,2
Bogotá,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (BOGOTA),F,14,2018,2
Bogotá,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (BOGOTA),F,24,2018,2
Bogotá,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (BOGOTA),F,3,2018,2
Bogotá,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (BOGOTA),F,1,2018,2
Bogotá,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (BOGOTA),M,3,2018,2
Bogotá,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (BOGOTA),M,11,2018,2
Bogotá,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (BOGOTA),M,20,2018,2
Bogotá,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (BOGOTA),M,30,2018,2
Bogotá,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (BOGOTA),M,59,2018,2
Bogotá,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (BOGOTA),M,13,2018,2
Bogotá,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (BOGOTA),M,14,2018,2
Bogotá,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (BOGOTA),M,2,2018,2
Bogotá,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (BOGOTA),M,3,2018,2
Bogotá,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (BOGOTA),M,1,2018,2
Campus Nueva Granada,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (CAMPUS NG CAJICÁ),F,1,2018,2
Campus Nueva Granada,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (CAMPUS NG CAJICÁ),F,4,2018,2
Campus Nueva Granada,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (CAMPUS NG CAJICÁ),F,6,2018,2
Campus Nueva Granada,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (CAMPUS NG CAJICÁ),F,41,2018,2
Campus Nueva Granada,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (CAMPUS NG CAJICÁ),F,10,2018,2
Campus Nueva Granada,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (CAMPUS NG CAJICÁ),F,38,2018,2
Campus Nueva Granada,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (CAMPUS NG CAJICÁ),F,9,2018,2
Campus Nueva Granada,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (CAMPUS NG CAJICÁ),F,14,2018,2
Campus Nueva Granada,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (CAMPUS NG CAJICÁ),F,2,2018,2
Campus Nueva Granada,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (CAMPUS NG CAJICÁ),F,1,2018,2
Campus Nueva Granada,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (CAMPUS NG CAJICÁ),M,2,2018,2
Campus Nueva Granada,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (CAMPUS NG CAJICÁ),M,3,2018,2
Campus Nueva Granada,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (CAMPUS NG CAJICÁ),M,4,2018,2
Campus Nueva Granada,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (CAMPUS NG CAJICÁ),M,30,2018,2
Campus Nueva Granada,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (CAMPUS NG CAJICÁ),M,12,2018,2
Campus Nueva Granada,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (CAMPUS NG CAJICÁ),M,29,2018,2
Campus Nueva Granada,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (CAMPUS NG CAJICÁ),M,6,2018,2
Campus Nueva Granada,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (CAMPUS NG CAJICÁ),M,6,2018,2
Campus Nueva Granada,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (CAMPUS NG CAJICÁ),M,3,2018,2
Campus Nueva Granada,PREGRADO,RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS (CAMPUS NG CAJICÁ),M,1,2018,2
Bogotá,PREMEDICO,CURSO DE PRE INGENIERÍA,F,1,2018,2
Bogotá,PREMEDICO,CURSO DE PRE INGENIERÍA,F,1,2018,2
Bogotá,PREMEDICO,CURSO DE PRE INGENIERÍA,F,3,2018,2
Bogotá,PREMEDICO,CURSO DE PRE INGENIERÍA,F,1,2018,2
Bogotá,PREMEDICO,CURSO DE PRE INGENIERÍA,M,2,2018,2
Bogotá,PREMEDICO,CURSO DE PRE INGENIERÍA,M,2,2018,2
Bogotá,PREMEDICO,CURSO DE PRE INGENIERÍA,M,3,2018,2
Campus Nueva Granada,PREMEDICO,PREMEDICO (CAMPUS NG CAJICÁ),F,1,2018,2
Campus Nueva Granada,PREMEDICO,PREMEDICO (CAMPUS NG CAJICÁ),F,2,2018,2
Campus Nueva Granada,PREMEDICO,PREMEDICO (CAMPUS NG CAJICÁ),F,3,2018,2
Campus Nueva Granada,PREMEDICO,PREMEDICO (CAMPUS NG CAJICÁ),F,22,2018,2
Campus Nueva Granada,PREMEDICO,PREMEDICO (CAMPUS NG CAJICÁ),F,17,2018,2
Campus Nueva Granada,PREMEDICO,PREMEDICO (CAMPUS NG CAJICÁ),F,22,2018,2
Campus Nueva Granada,PREMEDICO,PREMEDICO (CAMPUS NG CAJICÁ),F,5,2018,2
Campus Nueva Granada,PREMEDICO,PREMEDICO (CAMPUS NG CAJICÁ),F,17,2018,2
Campus Nueva Granada,PREMEDICO,PREMEDICO (CAMPUS NG CAJICÁ),F,1,2018,2
Campus Nueva Granada,PREMEDICO,PREMEDICO (CAMPUS NG CAJICÁ),F,2,2018,2
Campus Nueva Granada,PREMEDICO,PREMEDICO (CAMPUS NG CAJICÁ),M,1,2018,2
Campus Nueva Granada,PREMEDICO,PREMEDICO (CAMPUS NG CAJICÁ),M,1,2018,2
Campus Nueva Granada,PREMEDICO,PREMEDICO (CAMPUS NG CAJICÁ),M,7,2018,2
Campus Nueva Granada,PREMEDICO,PREMEDICO (CAMPUS NG CAJICÁ),M,5,2018,2
Campus Nueva Granada,PREMEDICO,PREMEDICO (CAMPUS NG CAJICÁ),M,10,2018,2
Campus Nueva Granada,PREMEDICO,PREMEDICO (CAMPUS NG CAJICÁ),M,3,2018,2
Campus Nueva Granada,PREMEDICO,PREMEDICO (CAMPUS NG CAJICÁ),M,6,2018,2
Campus Nueva Granada,PREMEDICO,PREMEDICO (CAMPUS NG CAJICÁ),M,2,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN ATENCION PREHOSPITALARIA (CAMPUS NG CAJICÁ),F,2,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN ATENCION PREHOSPITALARIA (CAMPUS NG CAJICÁ),F,2,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN ATENCION PREHOSPITALARIA (CAMPUS NG CAJICÁ),F,11,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN ATENCION PREHOSPITALARIA (CAMPUS NG CAJICÁ),F,27,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN ATENCION PREHOSPITALARIA (CAMPUS NG CAJICÁ),F,11,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN ATENCION PREHOSPITALARIA (CAMPUS NG CAJICÁ),F,14,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN ATENCION PREHOSPITALARIA (CAMPUS NG CAJICÁ),F,1,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN ATENCION PREHOSPITALARIA (CAMPUS NG CAJICÁ),F,1,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN ATENCION PREHOSPITALARIA (CAMPUS NG CAJICÁ),M,6,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN ATENCION PREHOSPITALARIA (CAMPUS NG CAJICÁ),M,16,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN ATENCION PREHOSPITALARIA (CAMPUS NG CAJICÁ),M,16,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN ATENCION PREHOSPITALARIA (CAMPUS NG CAJICÁ),M,6,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN ATENCION PREHOSPITALARIA (CAMPUS NG CAJICÁ),M,14,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN ATENCION PREHOSPITALARIA (CAMPUS NG CAJICÁ),M,1,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN ATENCION PREHOSPITALARIA (CAMPUS NG CAJICÁ),M,1,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN CONTABILIDAD Y TRIBUTARIA (CAMPUS NG CAJICÁ),F,2,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN CONTABILIDAD Y TRIBUTARIA (CAMPUS NG CAJICÁ),F,3,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN CONTABILIDAD Y TRIBUTARIA (CAMPUS NG CAJICÁ),F,5,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN CONTABILIDAD Y TRIBUTARIA (CAMPUS NG CAJICÁ),F,3,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN CONTABILIDAD Y TRIBUTARIA (CAMPUS NG CAJICÁ),F,2,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN CONTABILIDAD Y TRIBUTARIA (CAMPUS NG CAJICÁ),M,1,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN CONTABILIDAD Y TRIBUTARIA (CAMPUS NG CAJICÁ),M,6,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN CONTABILIDAD Y TRIBUTARIA (CAMPUS NG CAJICÁ),M,12,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN CONTABILIDAD Y TRIBUTARIA (CAMPUS NG CAJICÁ),M,17,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN CONTABILIDAD Y TRIBUTARIA (CAMPUS NG CAJICÁ),M,5,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN CONTABILIDAD Y TRIBUTARIA (CAMPUS NG CAJICÁ),M,8,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN CONTABILIDAD Y TRIBUTARIA (CAMPUS NG CAJICÁ),M,2,2018,2
Bogotá,TECNOLOGIA,TECNOLOGIA EN ELECTRONICA Y COMUNICACIONES (BOGOTA),F,1,2018,2
Bogotá,TECNOLOGIA,TECNOLOGIA EN ELECTRONICA Y COMUNICACIONES (BOGOTA),F,3,2018,2
Bogotá,TECNOLOGIA,TECNOLOGIA EN ELECTRONICA Y COMUNICACIONES (BOGOTA),F,3,2018,2
Bogotá,TECNOLOGIA,TECNOLOGIA EN ELECTRONICA Y COMUNICACIONES (BOGOTA),M,2,2018,2
Bogotá,TECNOLOGIA,TECNOLOGIA EN ELECTRONICA Y COMUNICACIONES (BOGOTA),M,6,2018,2
Bogotá,TECNOLOGIA,TECNOLOGIA EN ELECTRONICA Y COMUNICACIONES (BOGOTA),M,22,2018,2
Bogotá,TECNOLOGIA,TECNOLOGIA EN ELECTRONICA Y COMUNICACIONES (BOGOTA),M,11,2018,2
Bogotá,TECNOLOGIA,TECNOLOGIA EN ELECTRONICA Y COMUNICACIONES (BOGOTA),M,17,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN GESTION Y PRODUCCION HORTICOLA (CAMPUS NG CAJICÁ),F,1,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN GESTION Y PRODUCCION HORTICOLA (CAMPUS NG CAJICÁ),M,1,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN GESTION Y PRODUCCION HORTICOLA (CAMPUS NG CAJICÁ),M,16,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN GESTION Y PRODUCCION HORTICOLA (CAMPUS NG CAJICÁ),M,3,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN GESTION Y PRODUCCION HORTICOLA (CAMPUS NG CAJICÁ),M,21,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN GESTION Y PRODUCCION HORTICOLA (CAMPUS NG CAJICÁ),M,1,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN GESTION Y PRODUCCION HORTICOLA (CAMPUS NG CAJICÁ),M,10,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN HORTICULTURA (CAMPUS NG CAJICÁ),F,1,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN HORTICULTURA (CAMPUS NG CAJICÁ),F,1,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN HORTICULTURA (CAMPUS NG CAJICÁ),M,9,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN HORTICULTURA (CAMPUS NG CAJICÁ),M,15,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN HORTICULTURA (CAMPUS NG CAJICÁ),M,3,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN HORTICULTURA (CAMPUS NG CAJICÁ),M,1,2018,2
Campus Nueva Granada,TECNOLOGIA,TECNOLOGIA EN HORTICULTURA (CAMPUS NG CAJICÁ),M,2,2018,2
Bogotá,COTERMINALES,COTERMINALES,F,1,2018,1
Bogotá,COTERMINALES,COTERMINALES,F,3,2018,1
Bogotá,COTERMINALES,COTERMINALES,F,6,2018,1
Bogotá,COTERMINALES,COTERMINALES,F,4,2018,1
Bogotá,COTERMINALES,COTERMINALES,F,13,2018,1
Bogotá,COTERMINALES,COTERMINALES,F,2,2018,1
Bogotá,COTERMINALES,COTERMINALES,F,1,2018,1
Bogotá,COTERMINALES,COTERMINALES,M,1,2018,1
Bogotá,COTERMINALES,COTERMINALES,M,1,2018,1
Bogotá,COTERMINALES,COTERMINALES,M,10,2018,1
Bogotá,COTERMINALES,COTERMINALES,M,9,2018,1
Bogotá,COTERMINALES,COTERMINALES,M,22,2018,1
Bogotá,COTERMINALES,COTERMINALES,M,1,2018,1
Bogotá,COTERMINALES,COTERMINALES,M,3,2018,1
Bogotá,COTERMINALES,COTERMINALES,M,1,2018,1
Bogotá,COTERMINALES,COTERMINALES,M,2,2018,1
Bogotá,COTERMINALES,COTERMINALES,M,1,2018,1
Bogotá,CURSOS,ALEMÁN EXTENSIÓN,F,1,2018,1
Bogotá,CURSOS,ALEMÁN EXTENSIÓN,M,1,2018,1
Bogotá,CURSOS,ALEMÁN EXTENSIÓN,M,1,2018,1
Bogotá,CURSOS,ALEMÁN EXTENSIÓN,M,2,2018,1
Bogotá,CURSOS,ALEMÁN EXTENSIÓN,M,1,2018,1
Bogotá,CURSOS,ALEMÁN EXTENSIÓN,M,3,2018,1
Bogotá,CURSOS,CENTRO DE IDIOMAS (DISTANCIA),F,6,2018,1
Bogotá,CURSOS,CENTRO DE IDIOMAS (DISTANCIA),F,12,2018,1
Bogotá,CURSOS,CENTRO DE IDIOMAS (DISTANCIA),F,62,2018,1
Bogotá,CURSOS,CENTRO DE IDIOMAS (DISTANCIA),F,107,2018,1
Bogotá,CURSOS,CENTRO DE IDIOMAS (DISTANCIA),F,96,2018,1
Bogotá,CURSOS,CENTRO DE IDIOMAS (DISTANCIA),F,122,2018,1
Bogotá,CURSOS,CENTRO DE IDIOMAS (DISTANCIA),F,20,2018,1
Bogotá,CURSOS,CENTRO DE IDIOMAS (DISTANCIA),F,24,2018,1
Bogotá,CURSOS,CENTRO DE IDIOMAS (DISTANCIA),F,1,2018,1
Bogotá,CURSOS,CENTRO DE IDIOMAS (DISTANCIA),F,1,2018,1
Bogotá,CURSOS,CENTRO DE IDIOMAS (DISTANCIA),F,1,2018,1
Bogotá,CURSOS,CENTRO DE IDIOMAS (DISTANCIA),F,1,2018,1
Bogotá,CURSOS,CENTRO DE IDIOMAS (DISTANCIA),M,7,2018,1
Bogotá,CURSOS,CENTRO DE IDIOMAS (DISTANCIA),M,22,2018,1
Bogotá,CURSOS,CENTRO DE IDIOMAS (DISTANCIA),M,36,2018,1
Bogotá,CURSOS,CENTRO DE IDIOMAS (DISTANCIA),M,98,2018,1
Bogotá,CURSOS,CENTRO DE IDIOMAS (DISTANCIA),M,76,2018,1
Bogotá,CURSOS,CENTRO DE IDIOMAS (DISTANCIA),M,101,2018,1
Bogotá,CURSOS,CENTRO DE IDIOMAS (DISTANCIA),M,16,2018,1
Bogotá,CURSOS,CENTRO DE IDIOMAS (DISTANCIA),M,23,2018,1
